SortID,Order,Family,Species common name,Species scientific name,PhyloName,duplicate,Source,Nest materials raw,Anthropogenic,Number-Mat,BodyMass,str-none,str-scrape,str-platform,str-cup,str-dome,str-ex,loc-artificial,loc-ground-water,loc-cavity,loc-rock,loc-veg,RangeSize,IUCN-category-2020,IUCN-simplified,HFI,Biome-simplified,str-scrapenone,Plastic,WoS-Papers,BrainSize
157,GALLIFORMES,Odontophoridae,Crested Bobwhite,Colinus cristatus,Colinus cristatus,0,HBW,Grass stems,0,1,975.09,NA,NA,NA,NA,NA,NA,0,1,0,0,0,212,LC,Least-concerned,19.05273884,tropical-forests,NA,0,9,NA
157,GALLIFORMES,Odontophoridae,Crested Bobwhite,Colinus cristatus,Colinus cristatus,1,NBO,dry grass,0,1,975.09,NA,NA,NA,NA,NA,NA,0,1,0,0,0,212,LC,Least-concerned,19.05273884,tropical-forests,NA,0,NA,NA
158,GALLIFORMES,Odontophoridae,Scaled Quail,Callipepla squamata,Callipepla squamata,0,BoNA,"grass stems, leaves",0,2,807.99,0,1,0,0,0,0,0,1,0,0,0,158,LC,Least-concerned,18.75467779,desert,1,0,68,NA
160,GALLIFORMES,Odontophoridae,Gambel's Quail,Callipepla gambelii,Callipepla gambelii,0,BoNA,"small twigs, grass stems, leaves, feathers",0,4,1152.87,0,1,0,0,0,0,0,1,1,0,1,96,LC,Least-concerned,16.65978857,desert,1,0,32,0.281815869
161,GALLIFORMES,Odontophoridae,California Quail,Callipepla californica,Callipepla californica,0,BoNA,"grass, weed stems",0,2,110,0,1,0,0,0,0,0,1,0,0,0,144,LC,Least-concerned,16.57292417,temperate-forests,1,0,32,0.254089471
161,GALLIFORMES,Odontophoridae,California Quail,Callipepla californica,Callipepla californica,1,HBW,Grass,0,1,110,0,1,0,0,0,0,0,1,0,0,0,144,LC,Least-concerned,16.57292417,temperate-forests,1,0,NA,0.254089471
162,GALLIFORMES,Odontophoridae,Bearded Wood-partridge,Dendrortyx barbatus,Dendrortyx barbatus,0,HBW,"Palm leaves, dry and dead vegetation",0,2,286.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,VU,Threatened,35.98124228,tropical-forests,NA,0,7,NA
163,GALLIFORMES,Odontophoridae,Long-tailed Wood-partridge,Dendrortyx macroura,Dendrortyx macroura,0,NBO,fine grasses,0,1,1500,0,0,0,0,1,0,0,1,0,0,0,27,LC,Least-concerned,31.44143129,tropical-forests,0,0,6,NA
164,GALLIFORMES,Odontophoridae,Buffy-crowned Wood-partridge,Dendrortyx leucophrys,Dendrortyx leucophrys,0,HBW,"Dead leaves, branches",0,2,1126,0,0,0,0,1,0,0,1,0,0,0,28,LC,Least-concerned,37.19074783,tropical-forests,0,0,2,NA
165,GALLIFORMES,Odontophoridae,Marbled Wood-quail,Odontophorus gujanensis,Odontophorus gujanensis,1,HBW,"Dead leaves, sticks",0,2,2048,0,0,0,0,1,0,0,1,0,0,0,619,LC,Least-concerned,11.64803139,tropical-forests,0,0,NA,NA
165,GALLIFORMES,Odontophoridae,Marbled Wood-quail,Odontophorus gujanensis,Odontophorus gujanensis,0,NBO,"dead leaves, small sticks, coarse sticks, small green grass pulled up by the roots, bits of sticks, other vegetation",0,6,2048,0,0,0,0,1,0,0,1,0,0,0,619,LC,Least-concerned,11.64803139,tropical-forests,0,0,1,NA
167,GALLIFORMES,Odontophoridae,Black-eared Wood-quail,Odontophorus melanotis,Odontophorus melanotis,0,HBW,"Leaves, grasses",0,2,1699.12,NA,NA,NA,NA,NA,NA,0,0,1,0,0,28,NT,Threatened,32.3580401,tropical-forests,NA,0,0,NA
169,GALLIFORMES,Odontophoridae,Black-fronted Wood-quail,Odontophorus atrifrons,Odontophorus atrifrons,0,HBW,"Dried leaves, small sticks",0,2,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,VU,Threatened,33.83576956,tropical-forests,NA,0,1,NA
170,GALLIFORMES,Odontophoridae,Chestnut Wood-quail,Odontophorus hyperythrus,Odontophorus hyperythrus,0,HBW,"Leaves, twigs",0,2,704.07,NA,NA,NA,NA,NA,NA,0,1,0,0,0,16,LC,Least-concerned,26.82344235,tropical-forests,NA,0,3,NA
182,GALLIFORMES,Odontophoridae,Montezuma Quail,Cyrtonyx montezumae,Cyrtonyx montezumae,0,BoNA,"fine grass, leaves, tree leaves, down, dry grass, leaves, stems, dry oak leaves, small sticks, grass",0,10,746.19,NA,NA,NA,NA,NA,NA,0,1,0,0,0,114,LC,Least-concerned,23.79263614,tropical-forests,NA,0,14,0.357218218
182,GALLIFORMES,Odontophoridae,Montezuma Quail,Cyrtonyx montezumae,Cyrtonyx montezumae,1,HBW,"Grasses, oak (Quercus) leaves",0,2,746.19,NA,NA,NA,NA,NA,NA,0,1,0,0,0,114,LC,Least-concerned,23.79263614,tropical-forests,NA,0,NA,0.357218218
183,GALLIFORMES,Odontophoridae,Spot-breasted Quail,Cyrtonyx sallei,Cyrtonyx montezumae,1,HBW,"Grasses, leaves",0,2,746.19,0,0,0,0,1,0,0,1,0,0,0,114,NT,Threatened,25.02223689,tropical-forests,0,0,NA,0.357218218
187,GALLIFORMES,Phasianidae,Hill Partridge,Arborophila torqueola,Arborophila torqueola,0,HBW,Grass,0,1,399.67,0,1,0,0,1,0,0,1,0,0,0,95,LC,Least-concerned,24.69965776,tropical-forests,1,0,0,NA
188,GALLIFORMES,Phasianidae,Rufous-throated Partridge,Arborophila rufogularis,Arborophila rufogularis,0,HBW,Grass,0,1,392.98,0,1,0,0,1,0,0,1,0,0,0,112,LC,Least-concerned,25.89350512,tropical-forests,1,0,2,NA
189,GALLIFORMES,Phasianidae,White-cheeked Partridge,Arborophila atrogularis,Arborophila atrogularis,0,HBW,"Grass, leaves  ",0,2,663.6,0,1,0,0,0,0,0,1,0,0,0,72,NT,Threatened,24.11570388,tropical-forests,1,0,0,NA
191,GALLIFORMES,Phasianidae,Chestnut-breasted Partridge,Arborophila mandellii,Arborophila mandellii,0,HBW,Grass,0,1,384.36,NA,NA,NA,NA,NA,NA,0,1,0,0,0,34,NT,Threatened,24.63201993,temperate-forests,NA,0,1,NA
192,GALLIFORMES,Phasianidae,Bar-backed Partridge,Arborophila brunneopectus,Arborophila brunneopectus,0,HBW,"Bamboo leaves, grass, long grasses",0,3,663.6,0,1,0,0,0,0,0,1,0,0,0,76,LC,Least-concerned,26.01755097,tropical-forests,1,0,2,NA
197,GALLIFORMES,Phasianidae,Malay Partridge,Arborophila campbelli,Arborophila campbelli,0,HBW,"Twigs, leaves",0,2,508.99,NA,NA,NA,NA,NA,NA,0,1,0,0,0,7,LC,Least-concerned,28.95427279,tropical-forests,NA,0,0,NA
200,GALLIFORMES,Phasianidae,White-faced Partridge ,Arborophila orientalis,Arborophila orientalis,0,HBW,Long grasses,0,1,336.3,0,0,0,0,1,0,NA,NA,NA,NA,NA,3,VU,Threatened,22.00610759,tropical-forests,0,0,2,NA
201,GALLIFORMES,Phasianidae,Chestnut-bellied Partridge,Arborophila javanica,Arborophila javanica,0,HBW,Long grasses,0,1,310.75,0,0,0,0,1,0,NA,NA,NA,NA,NA,9,LC,Least-concerned,23.79451918,tropical-forests,0,0,4,NA
205,GALLIFORMES,Phasianidae,Green-legged Partridge,Arborophila chloropus,Arborophila chloropus,0,HBW,"Dead leaves, feathers",0,2,507,NA,NA,NA,NA,NA,NA,0,1,0,0,0,92,LC,Least-concerned,27.27472974,tropical-forests,NA,0,3,NA
209,GALLIFORMES,Phasianidae,Long-billed Partridge,Rhizothera longirostris,Rhizothera longirostris,0,HBW,"Root fibre, bamboo leaves",0,2,558.78,0,1,0,0,0,0,0,1,0,0,0,135,NT,Threatened,20.92312324,tropical-forests,1,0,1,NA
212,GALLIFORMES,Phasianidae,Crimson-headed Partridge,Haematortyx sanguiniceps,Haematortyx sanguiniceps,0,HBW,Dry leaves,0,1,697,NA,NA,NA,NA,NA,NA,0,1,0,0,0,26,LC,Least-concerned,12.58883804,tropical-forests,NA,0,1,NA
214,GALLIFORMES,Phasianidae,Red Spurfowl,Galloperdix spadicea,Galloperdix spadicea,0,HBW,"Pieces of grass, leaves",0,2,416.24,0,1,0,0,0,0,0,1,0,0,0,161,LC,Least-concerned,34.59490167,tropical-forests,1,0,1,NA
215,GALLIFORMES,Phasianidae,Painted Spurfowl,Galloperdix lunulata,Galloperdix lunulata,0,HBW,"Leaves, grass  ",0,2,270.1,0,1,0,0,0,0,0,1,0,0,0,125,LC,Least-concerned,35.35630252,tropical-forests,1,0,1,NA
216,GALLIFORMES,Phasianidae,Sri Lanka Spurfowl,Galloperdix bicalcarata,Galloperdix bicalcarata,0,HBW,"Leaves, grass  ",0,2,259.76,0,1,0,0,0,0,0,1,0,0,0,8,LC,Least-concerned,33.33029299,tropical-forests,1,0,1,NA
218,GALLIFORMES,Phasianidae,Indian Peafowl,Pavo cristatus,Pavo cristatus,0,BoNA,"sticks, grasses, leaves",0,3,346,0,1,0,0,0,0,1,1,0,0,0,259,LC,Least-concerned,27.15417053,tropical-forests,1,0,216,NA
220,GALLIFORMES,Phasianidae,Great Argus,Argusianus argus,Argusianus argus,0,HBW,Dead grass stems,0,1,316,0,1,0,0,0,0,0,1,0,0,1,160,VU,Threatened,21.03594415,tropical-forests,1,0,21,NA
225,GALLIFORMES,Phasianidae,Germain's Peacock-pheasant,Polyplectron germaini,Polyplectron germaini,0,HBW,Down,0,1,575,0,1,0,0,0,0,0,1,0,0,0,16,NT,Threatened,32.84904379,tropical-forests,1,0,2,NA
226,GALLIFORMES,Phasianidae,Hainan Peacock-pheasant,Polyplectron katsumatae,Polyplectron katsumatae,0,HBW,"Dead leaves, grass",0,2,887.35,NA,NA,NA,NA,NA,NA,0,1,0,0,0,13,EN,Endangered,24.52921841,tropical-forests,NA,0,4,NA
229,GALLIFORMES,Phasianidae,Bronze-tailed Peacock-pheasant,Polyplectron chalcurum,Polyplectron chalcurum,0,HBW,"Dry dark brown leaf litter, small twigs",0,2,700,NA,NA,NA,NA,NA,NA,0,1,0,0,0,30,LC,Least-concerned,25.10545915,tropical-forests,NA,0,0,NA
231,GALLIFORMES,Phasianidae,Common Quail,Coturnix coturnix,Coturnix coturnix,0,HBW,"Grass, plant material",0,2,92.9,0,1,0,0,0,0,0,1,0,0,0,2509,LC,Least-concerned,25.29774737,temperate-forests,1,0,2881,-0.106437702
232,GALLIFORMES,Phasianidae,Japanese Quail,Coturnix japonica,Coturnix japonica,0,HBW,Grasses,0,1,2378.62,0,1,0,0,0,0,0,1,0,0,0,465,NT,Threatened,20.18109504,taiga-tundra,1,0,3743,NA
233,GALLIFORMES,Phasianidae,Rain Quail,Coturnix coromandelica,Coturnix coromandelica,0,HBW,Dry grasses,0,1,302.5,0,1,0,0,0,0,0,1,0,0,0,447,LC,Least-concerned,33.80933683,tropical-forests,1,0,2,NA
234,GALLIFORMES,Phasianidae,Harlequin Quail,Coturnix delegorguei,Coturnix delegorguei,0,HBW,"Grass, leaves",0,2,5694.98,0,1,0,0,1,0,0,1,0,0,0,1004,LC,Least-concerned,20.48025171,grasslands,1,0,3,NA
235,GALLIFORMES,Phasianidae,Stubble Quail,Coturnix pectoralis,Coturnix pectoralis,0,HBW,Dried grass,0,1,1600,0,1,0,0,0,0,0,1,0,0,0,182,LC,Least-concerned,8.394545904,desert,1,0,63,-0.051410998
237,GALLIFORMES,Phasianidae,Brown Quail,Synoicus ypsilophorus,Coturnix ypsilophora,0,HBW,"Grass, leaves",0,2,5432.99,0,1,0,0,1,0,0,1,0,0,0,388,LC,Least-concerned,9.562841923,grasslands,1,0,3,NA
238,GALLIFORMES,Phasianidae,Asian Blue Quail,Synoicus chinensis,Coturnix chinensis,0,HBW,Dry grass ,0,1,4385,0,1,0,0,1,0,1,1,0,0,0,2088,LC,Least-concerned,23.08450614,tropical-forests,1,0,93,-0.528
239,GALLIFORMES,Phasianidae,African Blue Quail,Synoicus adansonii,Coturnix chinensis,1,HBW,Grass ,0,1,4385,0,1,0,0,0,0,0,1,0,0,0,2088,LC,Least-concerned,22.01536475,grasslands,1,0,NA,-0.528
242,GALLIFORMES,Phasianidae,Caspian Snowcock,Tetraogallus caspius,Tetraogallus caspius,0,HBW,"Grass, fir needles, feathers",0,3,7435.99,0,1,0,0,0,0,0,1,0,0,0,46,LC,Least-concerned,30.92005519,temperate-forests,1,0,0,NA
243,GALLIFORMES,Phasianidae,Himalayan Snowcock,Tetraogallus himalayensis,Tetraogallus himalayensis,0,BoNA,"grass, twigs, feathers",0,3,9797.95,0,1,0,0,0,0,0,1,0,0,1,300,LC,Least-concerned,18.79576929,grasslands,1,0,13,NA
243,GALLIFORMES,Phasianidae,Himalayan Snowcock,Tetraogallus himalayensis,Tetraogallus himalayensis,1,HBW,"Grass, wool, downy feathers",0,3,9797.95,0,1,0,0,0,0,0,1,0,0,1,300,LC,Least-concerned,18.79576929,grasslands,1,0,NA,NA
244,GALLIFORMES,Phasianidae,Tibetan Snowcock,Tetraogallus tibetanus,Tetraogallus tibetanus,0,HBW,"Grass, dead leaves",0,2,7399.99,0,1,0,0,0,0,0,1,0,0,0,394,LC,Least-concerned,12.46754573,grasslands,1,0,10,NA
247,GALLIFORMES,Phasianidae,Chukar,Alectoris chukar,Alectoris chukar,0,BoNA,"dry grasses, breast feathers",0,2,5515,0,1,0,0,0,0,0,1,0,0,0,983,LC,Least-concerned,20.8535323,desert,1,0,304,0.90712928
247,GALLIFORMES,Phasianidae,Chukar,Alectoris chukar,Alectoris chukar,1,HBW,"Grass, leaves",0,2,5515,0,1,0,0,0,0,0,1,0,0,0,983,LC,Least-concerned,20.8535323,desert,1,0,NA,0.90712928
248,GALLIFORMES,Phasianidae,Przevalski's Partridge,Alectoris magna,Alectoris magna,0,HBW,"Grass, leaves, feathers",0,3,4700.58,0,1,0,0,0,0,0,1,0,0,0,49,LC,Least-concerned,16.45449563,grasslands,1,0,9,NA
253,GALLIFORMES,Phasianidae,Snow Partridge,Lerwa lerwa,Lerwa lerwa,0,HBW,"Moss, leaves",0,2,2827.01,0,1,0,0,0,0,0,1,0,0,0,202,LC,Least-concerned,20.20335388,grasslands,1,0,6,NA
254,GALLIFORMES,Phasianidae,See-see Partridge,Ammoperdix griseogularis,Ammoperdix griseogularis,0,HBW,Grass,0,1,2885.92,0,1,0,0,0,0,0,1,0,0,0,306,LC,Least-concerned,24.04524197,desert,1,0,4,NA
255,GALLIFORMES,Phasianidae,Sand Partridge,Ammoperdix heyi,Ammoperdix heyi,0,HBW,"Grass, feathers, bits of wood, small pebbles",0,4,7756.99,0,1,0,0,0,0,0,1,0,0,0,184,LC,Least-concerned,16.28424515,desert,1,0,9,NA
256,GALLIFORMES,Phasianidae,Jungle Bush-quail,Perdicula asiatica,Perdicula asiatica,0,HBW,Grasses,0,1,1980,0,1,0,0,0,0,0,1,0,0,0,234,LC,Least-concerned,34.70377292,tropical-forests,1,0,45,NA
258,GALLIFORMES,Phasianidae,Painted Bush-quail,Perdicula erythrorhyncha,Perdicula erythrorhyncha,0,HBW,Grass,0,1,3400,0,1,0,0,0,0,0,1,0,0,0,107,LC,Least-concerned,33.51728106,tropical-forests,1,0,0,NA
262,GALLIFORMES,Phasianidae,Double-spurred Francolin,Pternistis bicalcaratus,Francolinus bicalcaratus,0,HBW,"Grass, dry leaves, similar material",0,3,3000,0,1,0,0,0,0,0,1,0,0,0,422,LC,Least-concerned,26.52767352,grasslands,1,0,6,NA
267,GALLIFORMES,Phasianidae,Cape Francolin,Pternistis capensis,Francolinus capensis,0,HBW,Grass,0,1,529,0,1,0,0,0,0,0,1,0,0,0,42,LC,Least-concerned,14.44358509,desert,1,0,4,NA
268,GALLIFORMES,Phasianidae,Natal Francolin,Pternistis natalensis,Francolinus natalensis,0,HBW,"Grass, feathers",0,2,752.99,0,1,0,0,0,0,0,1,0,0,0,157,LC,Least-concerned,25.23183713,grasslands,1,0,5,NA
269,GALLIFORMES,Phasianidae,Hildebrandt's Francolin,Pternistis hildebrandti,Francolinus hildebrandti,0,HBW,"Grass, leaves",0,2,1196,0,1,0,0,0,0,0,1,0,0,0,149,LC,Least-concerned,23.45740506,grasslands,1,0,0,NA
270,GALLIFORMES,Phasianidae,Ahanta Francolin,Pternistis ahantensis,Francolinus ahantensis,0,HBW,Leaves,0,1,215.25,0,1,0,0,0,0,0,1,0,0,0,67,LC,Least-concerned,26.83973536,tropical-forests,1,0,0,NA
271,GALLIFORMES,Phasianidae,Scaly Francolin,Pternistis squamatus,Francolinus squamatus,0,HBW,"Grass, leaves, feathers",0,3,200,0,1,0,0,0,0,0,1,0,0,0,357,LC,Least-concerned,21.56464275,tropical-forests,1,0,0,NA
273,GALLIFORMES,Phasianidae,Yellow-necked Francolin,Pternistis leucoscepus,Francolinus leucoscepus,0,HBW,"Grass, feathers",0,2,4800,0,1,0,0,0,0,0,1,0,0,0,175,LC,Least-concerned,21.25584765,grasslands,1,0,6,NA
274,GALLIFORMES,Phasianidae,Grey-breasted Francolin,Pternistis rufopictus,Francolinus rufopictus,0,HBW,"Grass, feathers",0,2,2950,0,1,0,0,0,0,0,1,0,0,0,15,LC,Least-concerned,28.00225776,grasslands,1,0,1,NA
275,GALLIFORMES,Phasianidae,Red-necked Francolin,Pternistis afer,Francolinus afer,0,HBW,"Grass, feathers, similar material",0,3,3000,0,1,0,0,0,0,0,1,0,0,0,563,LC,Least-concerned,20.99519491,grasslands,1,0,3,NA
276,GALLIFORMES,Phasianidae,Swainson's Francolin,Pternistis swainsonii,Francolinus swainsonii,0,HBW,"Grass, leaves, similar material",0,3,1959.59,0,1,0,0,0,0,0,1,0,0,0,173,LC,Least-concerned,19.06260602,grasslands,1,0,3,NA
283,GALLIFORMES,Phasianidae,Erckel's Francolin,Pternistis erckelii,Francolinus erckelii,0,BoNA,"grass, stems, twigs, leaves, feathers",0,5,425.46,0,1,0,0,0,0,0,1,0,0,0,47,LC,Least-concerned,28.69483102,grasslands,1,0,1,NA
283,GALLIFORMES,Phasianidae,Erckel's Francolin,Pternistis erckelii,Francolinus erckelii,1,HBW,Grass,0,1,425.46,0,1,0,0,0,0,0,1,0,0,0,47,LC,Least-concerned,28.69483102,grasslands,1,0,NA,NA
284,GALLIFORMES,Phasianidae,Djibouti Francolin,Pternistis ochropectus,Francolinus ochropectus,0,HBW,Grasses,0,1,571.23,0,1,0,0,0,0,NA,NA,NA,NA,NA,10,CR,Endangered,NA,desert,1,0,1,NA
285,GALLIFORMES,Phasianidae,Black Francolin,Francolinus francolinus,Francolinus francolinus,0,BoNA,"grass, stems, twigs, leaves, feathers, wire grass, carpet grass",0,7,806.06,0,1,0,0,0,0,0,1,0,0,0,360,LC,Least-concerned,29.51618862,desert,1,0,27,NA
287,GALLIFORMES,Phasianidae,Chinese Francolin,Francolinus pintadeanus,Francolinus pintadeanus,0,HBW,"Grass, leaves",0,2,775.05,0,1,0,0,0,0,0,1,0,0,0,264,LC,Least-concerned,28.65351528,tropical-forests,1,0,3,NA
288,GALLIFORMES,Phasianidae,Grey Francolin,Francolinus pondicerianus,Francolinus pondicerianus,0,BoNA,"grass, stems, twigs, leaves, feathers",0,5,823.75,0,1,0,0,0,0,0,1,0,0,1,302,LC,Least-concerned,30.8008838,desert,1,0,19,NA
288,GALLIFORMES,Phasianidae,Grey Francolin,Francolinus pondicerianus,Francolinus pondicerianus,1,HBW,"Grass, leaves",0,2,823.75,0,1,0,0,0,0,0,1,0,0,1,302,LC,Least-concerned,30.8008838,desert,1,0,NA,NA
289,GALLIFORMES,Phasianidae,Swamp Francolin,Francolinus gularis,Francolinus gularis,0,HBW,"Wet grass, weeds, reeds",0,3,775.05,NA,NA,NA,NA,NA,NA,0,0,0,0,1,77,VU,Threatened,33.85579995,tropical-forests,NA,0,6,NA
290,GALLIFORMES,Phasianidae,Crested Francolin,Dendroperdix sephaena,Francolinus sephaena,0,HBW,"Grass, leaves",0,2,782,0,1,0,0,0,0,0,1,0,0,0,500,LC,Least-concerned,20.25279158,grasslands,1,0,9,0.810965108
291,GALLIFORMES,Phasianidae,Coqui Francolin,Peliperdix coqui,Francolinus coqui,0,HBW,"Grass, leaves",0,2,1590,0,1,0,0,0,0,0,1,0,0,0,527,LC,Least-concerned,21.49321827,grasslands,1,0,3,NA
292,GALLIFORMES,Phasianidae,White-throated Francolin,Peliperdix albogularis,Francolinus albogularis,0,HBW,"Grass, leaves",0,2,1028,0,1,0,0,0,0,0,1,0,0,0,214,LC,Least-concerned,25.82844087,grasslands,1,0,0,NA
293,GALLIFORMES,Phasianidae,Schlegel's Francolin,Peliperdix schlegelii,Francolinus schlegelii,0,HBW,"Grass, leaves",0,2,276.03,0,1,0,0,0,0,0,1,0,0,0,103,LC,Least-concerned,16.23541908,grasslands,1,0,0,NA
296,GALLIFORMES,Phasianidae,Red-winged Francolin,Scleroptila levaillantii,Francolinus levaillantii,0,HBW,"Grass, leaves, similar material",0,3,249.9,0,1,0,0,0,0,0,1,0,0,0,185,LC,Least-concerned,24.48027931,grasslands,1,0,6,NA
297,GALLIFORMES,Phasianidae,Grey-winged Francolin,Scleroptila afra,Francolinus africanus,0,HBW,"Grass, leaves, feathers",0,3,278.94,0,1,0,0,0,0,0,1,0,0,0,68,LC,Least-concerned,26.30809577,grasslands,1,0,17,NA
301,GALLIFORMES,Phasianidae,Shelley's Francolin,Scleroptila shelleyi,Francolinus shelleyi,0,HBW,"Grass, leaves  ",0,2,474,0,1,0,0,0,0,0,1,0,0,0,204,LC,Least-concerned,23.92715843,grasslands,1,0,0,NA
304,GALLIFORMES,Phasianidae,Mountain Bamboo-partridge,Bambusicola fytchii,Bambusicola fytchii,0,HBW,"Grass, leaves  ",0,2,577,0,1,0,0,0,0,0,1,0,0,0,70,LC,Least-concerned,22.90189162,tropical-forests,1,0,0,NA
307,GALLIFORMES,Phasianidae,Red Junglefowl,Gallus gallus,Gallus gallus,0,HBW,"Dry grass, palm fronds, bamboo leaves",0,3,703.7,0,1,0,0,0,0,0,1,0,0,1,399,LC,Least-concerned,24.31617041,tropical-forests,1,0,4931,NA
312,GALLIFORMES,Phasianidae,Buff-throated Partridge,Tetraophasis szechenyii,Tetraophasis szechenyii,0,HBW,"Leaves, sticks, bark, moss, lichen, feathers, fragments of man-made cloth  ",1,7,352.09,0,1,0,0,0,0,0,1,0,0,1,63,LC,Least-concerned,15.27091354,grasslands,1,0,24,NA
316,GALLIFORMES,Phasianidae,Western Tragopan,Tragopan melanocephalus,Tragopan melanocephalus,0,HBW,"Fresh leaves, shoots",0,2,312,NA,NA,NA,NA,NA,NA,0,1,0,0,0,24,VU,Threatened,34.52917201,grasslands,NA,0,16,NA
317,GALLIFORMES,Phasianidae,Satyr Tragopan,Tragopan satyra,Tragopan satyra,0,HBW,"Old twigs, branches",0,2,312,NA,NA,NA,NA,NA,NA,0,1,0,0,1,41,NT,Threatened,32.28148644,temperate-forests,NA,0,5,NA
318,GALLIFORMES,Phasianidae,Blyth's Tragopan,Tragopan blythii,Tragopan blythii,0,HBW,"Sticks, twigs, grass",0,3,659.99,NA,NA,NA,NA,NA,NA,0,0,0,1,1,35,VU,Threatened,19.52478665,tropical-forests,NA,0,6,NA
319,GALLIFORMES,Phasianidae,Temminck's Tragopan,Tragopan temminckii,Tragopan temminckii,0,HBW,"Dry leaves, branches, feathers",0,3,482,NA,NA,NA,NA,NA,NA,0,0,0,0,1,114,LC,Least-concerned,24.88980263,tropical-forests,NA,0,8,NA
321,GALLIFORMES,Phasianidae,Blood Pheasant,Ithaginis cruentus,Ithaginis cruentus,0,HBW,Dead grass stems,0,1,703.7,0,1,0,0,0,0,0,1,0,0,0,148,LC,Least-concerned,22.22382044,grasslands,1,0,13,NA
322,GALLIFORMES,Phasianidae,Koklass Pheasant,Pucrasia macrolopha,Pucrasia macrolopha,0,HBW,"Twigs, leaves",0,2,999.99,0,1,0,0,0,0,0,1,0,0,0,230,LC,Least-concerned,30.10046727,temperate-forests,1,0,10,NA
324,GALLIFORMES,Phasianidae,Mrs Hume's Pheasant,Syrmaticus humiae,Syrmaticus humiae,0,HBW,"Dried leaves, Pinus yunnanensis twigs, liana strands, feathers",0,4,999.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NT,Threatened,24.39825845,tropical-forests,NA,0,14,NA
325,GALLIFORMES,Phasianidae,Mikado Pheasant,Syrmaticus mikado,Syrmaticus mikado,0,HBW,Bamboo stalks,0,1,285.04,NA,NA,NA,NA,NA,NA,0,0,0,0,1,4,NT,Threatened,54.06248805,tropical-forests,NA,0,7,NA
327,GALLIFORMES,Phasianidae,Reeves's Pheasant,Syrmaticus reevesii,Syrmaticus reevesii,0,HBW,"Pine needles, leaves, herbs",0,3,1067,NA,NA,NA,NA,NA,NA,0,1,0,0,0,109,VU,Threatened,31.96361199,temperate-forests,NA,0,22,NA
329,GALLIFORMES,Phasianidae,Lady Amherst's Pheasant,Chrysolophus amherstiae,Chrysolophus amherstiae,0,HBW,Dead leaves,0,1,579.37,NA,NA,NA,NA,NA,NA,0,1,0,0,0,79,LC,Least-concerned,25.36233214,tropical-forests,NA,0,16,NA
330,GALLIFORMES,Phasianidae,Common Pheasant,Phasianus colchicus,Phasianus colchicus,0,BoNA,"grasses, leaves, weed stalks, fine twigs, corn husks, breast feathers",0,6,799,0,1,0,0,0,0,0,1,0,0,0,1417,LC,Least-concerned,28.11756172,temperate-forests,1,0,813,1.368333592
330,GALLIFORMES,Phasianidae,Common Pheasant,Phasianus colchicus,Phasianus colchicus,1,HBW,"Plant material, feathers",0,2,799,0,1,0,0,0,0,0,1,0,0,0,1417,LC,Least-concerned,28.11756172,temperate-forests,1,0,NA,1.368333592
332,GALLIFORMES,Phasianidae,White Eared-pheasant,Crossoptilon crossoptilon,Crossoptilon crossoptilon,0,HBW,"Bark, pulp, moss",0,3,999.99,NA,NA,NA,NA,NA,NA,0,1,0,0,0,117,NT,Threatened,14.00851687,temperate-forests,NA,0,13,NA
333,GALLIFORMES,Phasianidae,Tibetan Eared-pheasant,Crossoptilon harmani,Crossoptilon harmani,0,HBW,"Moss, sticks, grasses, feathers",0,4,663.32,0,1,0,0,0,0,NA,NA,NA,NA,NA,36,NT,Threatened,12.42872685,grasslands,1,0,16,NA
335,GALLIFORMES,Phasianidae,Blue Eared-pheasant,Crossoptilon auritum,Crossoptilon auritum,0,HBW,"Sticks, feathers",0,2,169.55,0,1,0,0,0,0,0,1,0,0,0,94,LC,Least-concerned,19.0089105,grasslands,1,0,13,NA
340,GALLIFORMES,Phasianidae,Swinhoe's Pheasant,Lophura swinhoii,Lophura swinhoii,0,HBW,"Grass, leaves, feathers",0,3,674.53,1,0,0,0,0,0,0,1,0,0,0,4,NT,Threatened,53.86387836,tropical-forests,1,0,7,NA
342,GALLIFORMES,Phasianidae,Malay Crestless Fireback,Lophura erythrophthalma,Lophura erythrophthalma,0,HBW,"Twigs, leaves",0,2,629.88,0,1,0,0,0,0,0,1,0,0,0,85,CR,Endangered,24.87142728,tropical-forests,1,0,3,NA
345,GALLIFORMES,Phasianidae,Malay Crested Fireback,Lophura rufa,Lophura ignita,0,HBW,"Dead leaves, grass, bamboo",0,3,734.1,0,1,0,0,0,0,0,1,0,0,0,152,VU,Threatened,25.12769285,tropical-forests,1,0,4,NA
348,GALLIFORMES,Phasianidae,Grey Partridge,Perdix perdix,Perdix perdix,0,BoNA,"grass, dead and green vegetation, broken stalks and leaves, feathers",0,4,1071.77,0,1,0,0,0,0,0,1,0,0,0,955,LC,Least-concerned,28.78073244,temperate-forests,1,0,404,NA
